code,Port Name,latitude,longitude,country_code,zone_code
ESUNR,La Atunara,36.18333,-5.33333,ES,EU-SEU
ESURI,Llauri,39.15,-0.333,ES,EU-SEU
ESVEM,Villajuan,42.58333,-8.78333,ES,EU-SEU
ESVEN,Villanueva,42.56667,-8.83333,ES,EU-SEU
ESVGE,Valle Guerra,28.53333,-16.4,ES,AF-NAF
ESVGO,Vigo,42.2405989,-8.7207268,ES,EU-SEU
ESVIZ,Viavelez,43.56667,-6.83333,ES,EU-SEU
ESVJO,Valera de Abajo,39.767,-2.15,ES,EU-SEU
ESVZO,Vimianzo,43.117,-9.033,ES,EU-SEU
ESZJU,Pontecesures,42.7,-8.63333,ES,EU-SEU
FITKU,Abo (Turku),60.45,22.2833,FI,EU-SCA
FIAJO,Ajos,65.6667,24.5667,FI,EU-SCA
FIAHL,Alholmen,63.7,22.7,FI,EU-SCA
FIAKK,Asikkala,62.05,28.4333,FI,EU-RUS
FIBAR,Baronsalmi,59.9667,23.8667,FI,EU-SCA
FIPOR,Bjorneborg (Pori),61.4833,21.8,FI,EU-SCA
FIPRV,Borga (Porvoo),60.4,25.6667,FI,EU-SCA
FIRAA,Brahestad (Raahe),64.6833,24.4833,FI,EU-SCA
FIBRA,Brando,60.4167,21.05,FI,EU-SCA
FIBRO,Bromarv,59.9833,23.0333,FI,EU-SCA
FIDLS,Dalsbruk (Taalintehdas),60.0167,22.5167,FI,EU-SCA
FIDEG,Degerby,60.1,24.1833,FI,EU-SCA
FIDRA,Dragsfjard,60.0667,22.4667,FI,EU-SCA
FITAI,Ekenas (Tammisaari),59.9667,23.4333,FI,EU-SCA
FIEM2,Elamajarvi,63.4833,25.6667,FI,EU-SCA
FIENK,Enonkoski,62.0833,28.9167,FI,EU-RUS
FIESP,Esbo (Espoo),60.2,24.65,FI,EU-SCA
FIEJO,Euraaminne (Eurajoki),61.2,21.7333,FI,EU-SCA
FIFAR,Farjsundet,60.2333,20.0167,FI,EU-SCA
FIFOG,Foglo,60.0167,20.4167,FI,EU-SCA
FIHMN,Fredrikshamn (Hamina),60.5667,27.2,FI,EU-SCA
FIGDB,Gottby (Godby),60.1333,19.8333,FI,EU-SCA
FIGUL,Gullo,59.95,23.4167,FI,EU-SCA
FIHAO,Hailuoto,65,24.8333,FI,EU-SCA
FIHAK,Hakkola,62.3833,22.7167,FI,EU-SCA
FILHO,Halosenlahti,65.2333,25.3167,FI,EU-SCA
FIHAR,Harvaluoto,60.3667,20.4667,FI,EU-SCA
FIHIT,Hiitinen,59.8833,22.5,FI,EU-SCA
FIHIM,Himanka,64.0667,23.65,FI,EU-SCA
FIHMA,Himankakyla,64.1667,23.7,FI,EU-SCA
FIHVM,Hirvensalmi,61.6333,26.8,FI,EU-SCA
FIHOG,Hogsara,59.95,22.3667,FI,EU-SCA
FIHOU,Houtskar (Houtskari),60.2167,21.3833,FI,EU-SCA
FIIIS,Idensalmi (Iisalmi),63.55,27.1833,FI,EU-SCA
FIIMA,Imatra,61.1667,28.75,FI,EU-RUS
FIINI,Inio,60.4,21.4,FI,EU-SCA
FIPRS,Jakobstad (Pietarsaari),63.6833,22.7833,FI,EU-SCA
FIJAN,Janakkala,60.9,24.6,FI,EU-SCA
FIJOE,Joensuu,62.6,29.7667,FI,EU-RUS
FIJOU,Joutseno,61.1,28.4833,FI,EU-RUS
FIJUS,Jussaro,59.8167,23.5667,FI,EU-SCA
FIJYV,Jyvaskyla,62.25,25.7333,FI,EU-SCA
FIKPL,Kaipola,61.8167,25.2167,FI,EU-SCA
FIKJO,Kalajoki,64.25,23.95,FI,EU-SCA
FIKK5,Kalliola,61.0833,25.6333,FI,EU-SCA
FIKLV,Kallviken,60.3667,26.45,FI,EU-SCA
FIKAN,Kantlax (Kaitalahti),61.75,23.7167,FI,EU-SCA
FIKNT,Kantvik,60.0833,24.3833,FI,EU-SCA
FIKOK,Karleby (Kokkola),63.8333,23.1167,FI,EU-SCA
FIKAS,Kaskinen (Kasko),60.6167,21.8833,FI,EU-SCA
FIKSN,Kasnas,59.9167,22.4,FI,EU-SCA
FIKEM,Kemi/Tornea (Kemi/Tornio),65.7333,24.5667,FI,EU-SCA
FIKIM,Kemio (Kimito),60.1667,22.75,FI,EU-SCA
FIKES,Kesalahti,61.8833,29.8333,FI,EU-RUS
FISKV,Kilpilahti (Skoldvik),60.3,25.55,FI,EU-SCA
FIKIR,Kirkniemi,60.1667,23.95,FI,EU-SCA
FIKTQ,Kitee,62.1,30.1167,FI,EU-RUS
FIKLA,Klamila,60.5167,27.4667,FI,EU-SCA
FIKOJ,Kojonkulma,60.95,22.9833,FI,EU-SCA
FIKOR,Korpo (Korppoo),60.1667,21.5667,FI,EU-SCA
FIKKV,Koskenkorva,62.6833,22.4667,FI,EU-SCA
FIKTK,Kotka,60.4667,26.9167,FI,EU-SCA
FIKVH,Koverhaara (Koverhar),59.8667,23.2167,FI,EU-SCA
FIKRS,Kristiinankaupunki (Kristinestad),62.2833,21.3833,FI,EU-SCA
FIKRO,Kronvik,63.0667,21.5167,FI,EU-SCA
FIKUM,Kumlinge,60.2667,20.7833,FI,EU-SCA
FIKUO,Kuopio,62.8833,27.6833,FI,EU-SCA
FIKUR,Kuru,61.8667,23.7333,FI,EU-SCA
FILAK,Lakulahti,60.5167,27.1667,FI,EU-SCA
FILLO,Lapaluoto,64.6667,24.4333,FI,EU-SCA
FILPJ,Lappajarvi,63.2,23.6333,FI,EU-SCA
FILPP,Lappeenranta (Villmanstrand),61.05,28.1833,FI,EU-RUS
FILAP,Lappohja (Lappvik),59.9,23.25,FI,EU-SCA
FILUK,Laukaa,62.4167,25.95,FI,EU-SCA
FILLX,Lielax,60.3167,22.4,FI,EU-SCA
FILSK,Lindkoski,60.6333,26.2667,FI,EU-SCA
FILVB,Lovbole,60.15,22.55,FI,EU-SCA
FILOV,Loviisa (Lovisa),60.45,26.2333,FI,EU-SCA
FILUA,Luumaki,60.9167,27.6667,FI,EU-SCA
FILUV,Luvia,61.35,21.6167,FI,EU-SCA
FIMAA,Maaninka,63.15,27.3,FI,EU-SCA
FIMHQ,Maarianhamina (Mariehamn),60.1,19.95,FI,EU-SCA
FIMTY,Mantyluoto,61.5833,21.4833,FI,EU-SCA
FIMRS,Marsund,60.2,19.7,FI,EU-SCA
FIMER,Merikarvia (Sastmola),61.85,21.5,FI,EU-SCA
FIMIK,Mikkeli (Sankt Michel),61.6833,27.2667,FI,EU-SCA
FIMUS,Mustola,61.0667,28.3,FI,EU-RUS
FINLI,Naantali (Nadendal),60.45,22.0333,FI,EU-SCA
FINAU,Nagu (Nauvo),60.1833,21.9167,FI,EU-SCA
FINLS,Nilsia,63.2,28.8333,FI,EU-RUS
FINOU,Nousiainen (Nousis),60.6,22.0833,FI,EU-SCA
FINUR,Nurmes,63.5333,29.1667,FI,EU-RUS
FIUKP,Nykarleby (Uusikaarlepyy),63.5333,22.5333,FI,EU-SCA
FISVL,Nyslott (Savonlinna),61.8667,28.9,FI,EU-RUS
FIUKI,Nystad (Uusikaupunki),60.8,21.4167,FI,EU-SCA
FIOLK,Olkiluoto,61.2333,21.4833,FI,EU-SCA
FIOUL,Oulu (Uleaborg),65.0167,25.4667,FI,EU-SCA
FIPAR,Parainen (Pargas),60.3,22.3,FI,EU-SCA
FIPAH,Parhalahti,64.4833,24.3333,FI,EU-SCA
FIPRK,Parikkala,61.55,29.5,FI,EU-RUS
FIPAA,Parola,61.0333,24.35,FI,EU-SCA
FIPER,Perna (Pernaja),60.45,26.05,FI,EU-SCA
FIZBQ,Perttula,60.45,24.7,FI,EU-SCA
FIPT2,Pihtipudas,63.3833,25.5667,FI,EU-SCA
FIPK9,Piikkio,60.4333,22.5167,FI,EU-SCA
FIPOH,Pohjankuru (Skuru),60.1167,23.55,FI,EU-SCA
FIPSI,Poitsila,60.55,27.1667,FI,EU-SCA
FIRAU,Rauma (Raumo),61.1333,21.5,FI,EU-SCA
FIRTR,Rautaruukki,64.65,24.4167,FI,EU-SCA
FIREP,Reposaari,61.6167,21.45,FI,EU-SCA
FIRYM,Rimito (Rymattyla),60.3667,21.95,FI,EU-SCA
FIRIS,Ristiina,61.5,27.2667,FI,EU-SCA
FIRHU,Rouhu,60.5333,21.6667,FI,EU-SCA
FIRVN,Rovaniemi,66.5,25.7167,FI,EU-SCA
FIROY,Roytta,65.75,24.1667,FI,EU-SCA
FIRUO,Ruotsinpyhtaa (Stromfors),60.5333,26.45,FI,EU-SCA
FIRUI,Ruovesi,61.9833,24.0833,FI,EU-SCA
FISAN,Sando (Santasaari),60.2167,22.5,FI,EU-SCA
FISSI,Sarkisalmi,61.6,29.4833,FI,EU-RUS
FISIP,Sibbo (Sipoo),60.3667,25.2667,FI,EU-SCA
FISII,Siilinjarvi,63.0833,27.6667,FI,EU-SCA
FISLY,Siltakyla (Broby),60.5,26.75,FI,EU-SCA
FISKI,Skinnarvik,60.1333,22.4667,FI,EU-SCA
FISKU,Skutviken,59.9333,23.3833,FI,EU-SCA
FISNA,Snappertuna,60,23.65,FI,EU-SCA
FISVK,Sulkava,60.75,25.2,FI,EU-SCA
FISMA,Summa,60.5333,27.1167,FI,EU-SCA
FISUL,Sunila,60.4833,26.95,FI,EU-SCA
FISBG,Suomenlinna (Sveaborg),60.1333,24.9833,FI,EU-SCA
FITHK,Tahkoluoto,61.6333,21.4167,FI,EU-SCA
FITVS,Taivassalo (Tovsala),60.5667,21.6,FI,EU-SCA
FITMP,Tammerfors (Tampere),61.5,23.75,FI,EU-SCA
FITSD,Tervsund,60.25,22.3167,FI,EU-SCA
FITJO,Tessjo (Tesjoki),60.4667,26.3167,FI,EU-SCA
FITES,Tessvar,60.05,22.9,FI,EU-SCA
FITOJ,Tojby,62.65,21.1667,FI,EU-SCA
FITOK,Tolkis (Tolkkinen),60.3333,25.5833,FI,EU-SCA
FITOR,Tornea (Tornio),65.85,24.1833,FI,EU-SCA
FITOT,Tottesund,63.2333,22.05,FI,EU-SCA
FITVA,Tvarminne,59.8333,23.1833,FI,EU-SCA
FIUIM,Uimaharju,62.9,30.2333,FI,EU-RUS
FIULV,Ulvila,61.4333,21.8833,FI,EU-SCA
FIUSK,Uskila,61.2333,24.25,FI,EU-SCA
FIVAA,Vaasa (Vasa),63.1,21.6,FI,EU-SCA
FIVJK,Varjakka,64.9,25.1333,FI,EU-SCA
FIVRK,Varkaus,62.3167,27.9,FI,EU-RUS
FIVIR,Varpuniemi (Kello),61.92411,25.748151,FI,EU-SCA
FIVAR,Vartsala,60.3333,23,FI,EU-SCA
FIWAS,Vasklot (Vaskiluoto),63.1,21.5667,FI,EU-SCA
FIVTF,Vastanfjard,60.05,22.65,FI,EU-SCA
FIVEI,Veitsiluoto,65.6833,24.6333,FI,EU-SCA
FIVEL,Velkua,60.4667,21.6667,FI,EU-SCA
FIVAS,Vestlax,60.0833,22.7667,FI,EU-SCA
FIVRA,Virrat (Virdois),62.2333,23.75,FI,EU-SCA
FIVKT,Vuoksen Terminal,61.2167,28.8167,FI,EU-RUS
FIVSS,Vuosaari (Nordsjo),60.2167,25.1833,FI,EU-SCA
FIYXP,Yxpila,63.8333,23.0333,FI,EU-SCA
FIHEL,Port of Helsinki,60.16666667,24.95,FI,EU-SCA
FIBAG,Baggo,59.88333,23.51667,FI,EU-SCA
FIBER,Bergo,62.98333,21.11667,FI,EU-SCA
FIELA,Elavisluoto,64.4,24.03333,FI,EU-SCA
FIHHT,Hahtisaari,65.73333,24.55,FI,EU-SCA
FIHKL,Hangonkyla,59.85,22.95,FI,EU-SCA
FIHKO,Hango (Hanko),59.8270084,22.969172,FI,EU-SCA
FIHKP,Hakkeenpaa,60.5,21.61667,FI,EU-SCA
FIJJR,Jerisjarvi,67.9,24.05,FI,EU-SCA
FIJUK,Juuka,63.233,29.25,FI,EU-RUS
FIKEH,Keihassalmi,60.43333,26.65,FI,EU-SCA
FIKKM,Kaakamoniemi,65.76667,24.43333,FI,EU-SCA
FIKLB,Klobbskat,63.3,21.08333,FI,EU-SCA
FIKLD,Kaldinge,60.16667,22.05,FI,EU-SCA
FIKMJ,Kemijokisuu,65.78333,24.51667,FI,EU-SCA
FIKNA,Kasnas,59.91667,22.41667,FI,EU-SCA
FIKOV,Korrvik,60.08333,19.93333,FI,EU-SCA
FIKRA,Krooka,61.85,21.48333,FI,EU-SCA
FIKUU,Kuusinen,60.46667,26.95,FI,EU-SCA
FIKVN,Kiviniemi/Kello,65.11667,25.31667,FI,EU-SCA
FILNK,Lankoori,61.43333,21.46667,FI,EU-SCA
FILPN,Laupunen,60.48333,21.48333,FI,EU-SCA
FILVN,Laivaniemi,65.8,24.33333,FI,EU-SCA
FIMAR,Marjaniemi,65.03333,24.56667,FI,EU-SCA
FIMKS,Maksniemi,65.66667,24.76667,FI,EU-SCA
FIMSM,Mourusalmi,66.1,28.41667,FI,EU-RUS
FIMTL,Mantyluoto,61.58333,21.48333,FI,EU-SCA
FIMUL,Multia,62.417,24.783,FI,EU-SCA
FIMUN,Munsala,63.483,22.333,FI,EU-SCA
FINAM,Oskata/Nampnas,62.46667,21.13333,FI,EU-SCA
FIOLU,Oulu,65.01667,25.48333,FI,EU-SCA
FIPKT,Pitkaluoto,61,21.28333,FI,EU-SCA
FIPNL,Pennala,63.2782702,27.3886646,FI,EU-SCA
FIPUH,Puhos,62.1,29.917,FI,EU-RUS
FIRIU,Riutunkari,65,25.2,FI,EU-SCA
FISAR,Finby (Sarkisalo),60.1,22.933,FI,EU-SCA
FISIL,Siltaharju,68,26.88333,FI,EU-RUS
FISMJ,Simojarvi,66.1,27.08333,FI,EU-SCA
FISMN,Simoniemi,65.65,24.9,FI,EU-SCA
FISRK,Sarkansalmi,60.46667,21.91667,FI,EU-SCA
FIVRS,Varessaikka,64.88333,24.8,FI,EU-SCA
FIVSK,Veskoniemi,69.0388723,26.9975545,FI,EU-RUS
FIVSN,Vuosnainen,60.51667,21.25,FI,EU-SCA
FIVTK,Vatunginnokka,65.55,25.11667,FI,EU-SCA
FOHYV,Hoyvik,62.0333,-6.75,FO,EU-NEU
FOKOL,Kollafjordur,62.1167,-6.8833,FO,EU-NEU
FONLS,Nolsoy,62.0167,-6.6667,FO,EU-NEU
FONSK,Noryskali,62.2167,-7,FO,EU-NEU
FORVK,Runavik,62.1167,-6.7167,FO,EU-NEU
FOSKA,Skali,62.15,-6.7667,FO,EU-NEU
FOSRV,Sorvagur,62.0667,-7.3,FO,EU-NEU
FOSYN,Streymnes,62.2,-7.0167,FO,EU-NEU
FOTHO,Thorshavn,62.0167,-6.7667,FO,EU-NEU
FOTOR,Torshavn,62.0107248,-6.7740852,FO,EU-NEU
FOTVO,Tvoroyri,61.55,-6.8,FO,EU-NEU
FOVAG,Vagur,61.4667,-6.8167,FO,EU-NEU
FOEDI,Eidi,62.3,-7.083,FO,EU-NEU
FOHVN,Hvannasund,62.3,-6.51667,FO,EU-NEU
FOLVK,Leirvik,62.21667,-6.7,FO,EU-NEU
FONDG,Nordregote,62.2,-6.73333,FO,EU-NEU
FORUN,Runavik,62.11667,-6.71667,FO,EU-NEU
FOSJO,Sjovar havn,62.1,-6.75,FO,EU-NEU
FOSTR,Strendur,62.117,-6.75,FO,EU-NEU
FOTOF,Toftir,62.1,-6.733,FO,EU-NEU
FRABB,Abbeville,50.1,1.8333,FR,EU-NEU
FRA86,Achery,49.6833,3.3833,FR,EU-NEU
FRAGF,Agen,44.2,0.6167,FR,EU-SEU
FRAWS,Aiserey,47.1667,5.1667,FR,EU-NEU
FRAJA,Ajaccio,41.9333,8.7333,FR,EU-SEU
FRTKU,Allamps,48.55,5.8167,FR,EU-NEU
FRAMS,Ambes,45,-0.5333,FR,EU-SEU
FRYMS,Ambly-sur-Meuse,49.0167,5.45,FR,EU-NEU
FRADB,Andernos-les-Bains,44.7333,-1.1,FR,EU-SEU
FRXAN,Anse,45.9333,4.7167,FR,EU-NEU
FRANT,Antibes,43.5833,7.1167,FR,EU-SEU
FRAAH,Apach,49.45,6.3667,FR,EU-NEU
FRAAO,Aramon,43.9,4.6667,FR,EU-SEU
FRARC,Arcachon,44.6667,-1.1667,FR,EU-SEU
FRARD,Ardres,50.85,1.9833,FR,EU-NEU
FRTWA,Ares,44.7667,-1.1333,FR,EU-SEU
FRAXY,Argancy,49.2,6.2,FR,EU-NEU
FRAJR,Argeliers,43.3,2.9,FR,EU-SEU
FRAR5,Argenton,46.586446,1.52282,FR,EU-NEU
FRRME,Armentieres,50.6833,2.8833,FR,EU-NEU
FRARR,Arras,50.2833,2.7833,FR,EU-NEU
FRAQS,Asnieres-sur-Seine,48.9167,2.2833,FR,EU-NEU
FRA84,Aubais,43.754854,4.14742,FR,EU-SEU
FRAUD,Audierne,48.0167,-4.55,FR,EU-NEU
FRAIQ,Audruicq,50.8667,2.0667,FR,EU-NEU
FRAEO,Auvers-sur-Oise,49.0667,2.1833,FR,EU-NEU
FRAUF,Auxerre,47.8,3.5667,FR,EU-NEU
FRAVN,Avignon,43.95,4.8,FR,EU-SEU
FRAYW,Ay,49.05,4,FR,EU-NEU
FRAYT,Aytre,46.1333,-1.1,FR,EU-NEU
FRZLE,Azille,43.2833,2.6667,FR,EU-SEU
FRNOP,Baden,47.6167,-2.9167,FR,EU-NEU
FRIBA,Bains-les-Bains,48,6.2667,FR,EU-NEU
FRBLF,Balaruc-les-Bains,43.45,3.6833,FR,EU-SEU
FRNTZ,Bantouzelle,50.0667,3.2,FR,EU-NEU
FRBLD,Bar-le-Duc,48.7833,5.1667,FR,EU-NEU
FRBAI,Basse Indre,47.2,-1.6667,FR,EU-NEU
FRBAS,Bassens,44.9,-0.5167,FR,EU-SEU
FRBIA,Bastia,42.7,9.45,FR,EU-SEU
FRBQA,Bauvin,50.5167,2.9,FR,EU-NEU
FRBAV,Bavilliers,47.6167,6.8333,FR,EU-NEU
FRWBY,Bayon,45.05,-0.6,FR,EU-SEU
FRBAY,Bayonne,43.5,-1.4833,FR,EU-SEU
FRBCA,Beaucaire,43.8,4.6333,FR,EU-SEU
FRB6P,Beaumont-de-Pertuis,43.7333,5.7,FR,EU-SEU
FRBMT,Beaumont-sur-Oise,49.1333,2.3,FR,EU-NEU
FRBEC,Bec d'Ambes,45.05,-0.6,FR,EU-SEU
FRBXU,Begaar,43.8167,-0.85,FR,EU-SEU
FREUE,Beguey,44.6333,-0.3333,FR,EU-SEU
FRBBQ,Belin-Beliet,44.5,-0.7833,FR,EU-SEU
FRDBE,Benodet,47.8667,-4.1167,FR,EU-NEU
FRIUS,Bernieres-sur-Seine,49.2333,1.3333,FR,EU-NEU
FRETB,Berre-l'Etang,43.4667,5.1667,FR,EU-SEU
FRBEE,Berre-l'Etang,43.4833,5.1667,FR,EU-SEU
FRYF2,Beru,47.8,3.8833,FR,EU-NEU
FRBEV,Berville-sur-Mer,49.4333,0.3667,FR,EU-NEU
FRBSN,Besancon,47.25,6.0333,FR,EU-NEU
FR3CG,Bessan,43.3667,3.4167,FR,EU-SEU
FRKJ9,Besse-sur-Issole,43.35,6.1833,FR,EU-SEU
FRTU9,Besson,46.4667,3.2667,FR,EU-NEU
FRBET,Bethune,50.5333,2.6333,FR,EU-NEU
FRBTU,Betton,48.1667,-1.6333,FR,EU-NEU
FRIHS,Biaches,49.9167,2.9167,FR,EU-NEU
FRBIQ,Biarritz,43.4833,-1.55,FR,EU-SEU
FRBDD,Bidart,43.4333,-1.5667,FR,EU-SEU
FRDNZ,Billy-le-Grand,49.1,4.2333,FR,EU-NEU
FRIRT,Bissert,48.9333,7.0333,FR,EU-NEU
FREUY,Bisseuil,49.05,4.0833,FR,EU-NEU
FRYVG,Blagny-sur-Vingeanne,47.4333,5.3667,FR,EU-NEU
FRBYE,Blaye,45.1333,-0.6667,FR,EU-SEU
FRBPS,Blenod-les-Pont-a-Mousson,48.8833,6.05,FR,EU-NEU
FRWMN,Blienschwiller,48.3333,7.4167,FR,EU-NEU
FRMWF,Blomac,43.2,2.6,FR,EU-SEU
FRYGO,Bogy,45.2833,4.7667,FR,EU-NEU
FRHOB,Bohas,46.1667,5.4,FR,EU-NEU
FRBCQ,Boissettes,48.5167,2.6167,FR,EU-NEU
FRBXO,Bollene,44.2833,4.7333,FR,EU-SEU
FRBON,Bonifacio,41.3833,9.1667,FR,EU-SEU
FRMQP,Bonneil,49,3.35,FR,EU-NEU
FRHJK,Bonnencontre,47.0833,5.15,FR,EU-NEU
FRBSM,Bonneuil-sur-Marne,48.7667,2.4833,FR,EU-NEU
FRBSC,Bonsecours,49.4333,1.1333,FR,EU-NEU
FRBOD,Bordeaux,44.8333,-0.5833,FR,EU-SEU
FRGID,Bordeaux-Bruges,44.8833,-0.6167,FR,EU-SEU
FRBG3,Bossugan,44.7833,-0.5,FR,EU-SEU
FRBFT,Botans,47.6,6.85,FR,EU-NEU
FRXBA,Bouc-Bel-Air,43.45,5.4167,FR,EU-SEU
FRBHC,Bouchain,50.2833,3.3167,FR,EU-NEU
FRBHR,Boucharey,45.5,4.7833,FR,EU-NEU
FRFUC,Bouchet,44.3,4.8667,FR,EU-SEU
FRUGV,Bougival,48.8667,2.1333,FR,EU-NEU
FRNEG,Bouguenais,47.1833,-1.6167,FR,EU-NEU
FRUJA,Boujan-sur-Libron,43.3667,3.25,FR,EU-SEU
FRAAI,Bouliac,44.8167,-0.5167,FR,EU-SEU
FROGB,Boulogne-Billancourt,48.8333,2.25,FR,EU-NEU
FRBOL,Boulogne-sur-Mer,50.7167,1.6167,FR,EU-NEU
FRUUL,Boulouris-sur-Mer,43.4167,6.8,FR,EU-SEU
FRBH4,Bourcefranc-le-Chapus,45.85,-1.15,FR,EU-SEU
FRRTE,Bourg-Charente,45.6667,-0.2333,FR,EU-SEU
FRBSG,Bourg-sur-Gironde,47.1833,0.05,FR,EU-NEU
FRUUO,Boursault,49.05,3.85,FR,EU-NEU
FROJA,Boutiers-Saint-Trojan,45.7167,-0.3,FR,EU-SEU
FREZR,Bouzeron,46.8833,4.7333,FR,EU-NEU
FRGUZ,Bouzigues,43.45,3.65,FR,EU-SEU
FRQDF,Bragassargues,43.9167,4.05,FR,EU-SEU
FRZTW,Bram,43.25,2.1167,FR,EU-SEU
FRQXC,Bras,43.4667,5.95,FR,EU-SEU
FRAJK,Brasles,49.05,3.4333,FR,EU-NEU
FRBEP,Brazey-en-Plaine,47.1333,5.2167,FR,EU-NEU
FRBRQ,Brebieres,50.3333,3.0167,FR,EU-NEU
FRBQT,Brebotte,47.5833,6.9667,FR,EU-NEU
FREHA,Brehan,48.0667,-2.6833,FR,EU-NEU
FRBES,Brest,48.4,-4.4833,FR,EU-NEU
FREHY,Brethenay,48.15,5.1167,FR,EU-NEU
FR66F,Brie,45.7333,0.2333,FR,EU-SEU
FRMHT,Brie-sous-Matha,45.8167,-0.25,FR,EU-SEU
FRB2T,Brimont,49.3333,4.0167,FR,EU-NEU
FRBSD,Brive,47.4833,-2,FR,EU-NEU
FRUUC,Bruch,44.2167,0.4167,FR,EU-SEU
FRUFN,Buffon,47.65,4.2667,FR,EU-NEU
FRBYB,Bully,45.85,4.5833,FR,EU-NEU
FRP5C,Busnes,50.5833,2.5167,FR,EU-NEU
FRUYO,Butry-sur-Oise,49.0833,2.2,FR,EU-NEU
FRXEU,Buxeuil,48.05,4.4,FR,EU-NEU
FRBXE,Buxieres-sur-Arce,48.1167,4.45,FR,EU-NEU
FRZUI,Buzet-sur-Baise,44.25,0.2833,FR,EU-SEU
FRCAW,Cabourg,49.2833,-0.1167,FR,EU-NEU
FRCFR,Caen,49.1833,-0.3667,FR,EU-NEU
FRCQF,Calais,50.95,1.85,FR,EU-NEU
FRCLY,Calvi,42.5667,8.75,FR,EU-SEU
FRQZX,Camillac,45.05,-0.5833,FR,EU-SEU
FRPHG,Campagnac,44.0333,1.85,FR,EU-SEU
FRQMM,Campagne,43.7833,4.0333,FR,EU-SEU
FRUDP,Camp-du-Castellet,43.25,5.75,FR,EU-SEU
FRZXC,Camplong-d'Aude,43.1333,2.65,FR,EU-SEU
FRCEQ,Cannes,43.55,7.0167,FR,EU-SEU
FRCCK,Cantois,44.7,-0.2333,FR,EU-SEU
FRCBT,Capbreton,43.6333,-1.4333,FR,EU-SEU
FRCDX,Capendu,43.1833,2.55,FR,EU-SEU
FRCP3,Capinghem,50.65,2.9667,FR,EU-NEU
FRCQQ,Caplong,44.7833,0.1333,FR,EU-SEU
FRC2P,Capo Pertusato,41.3667,9.1833,FR,EU-SEU
FRUXL,Carlux,44.8833,1.35,FR,EU-SEU
FRNAC,Carnac,47.5833,-3.0833,FR,EU-NEU
FRVCS,Carnas,43.8333,3.9833,FR,EU-SEU
FRZZU,Carnoules,43.3,6.1833,FR,EU-SEU
FRZMB,Caromb,44.1167,5.1,FR,EU-SEU
FRCOZ,Caronte,43.4,5.0167,FR,EU-SEU
FRCDH,Castets-en-Dorthe,44.55,-0.15,FR,EU-SEU
FRCQG,Caumont-sur-Garonne,44.45,0.2,FR,EU-SEU
FRUNL,Cauneille,43.5333,-1.0667,FR,EU-SEU
FRCQD,Cendrecourt,47.85,5.9333,FR,EU-NEU
FRCJO,Cepoy,48.05,2.7167,FR,EU-NEU
FRCCN,Cerons,44.6333,-0.3333,FR,EU-SEU
FRYXA,Chailly-sur-Armancon,47.2667,4.4833,FR,EU-NEU
FRCSM,Chalons-en-Champagne,48.95,4.3667,FR,EU-NEU
FRCSS,Chalon-sur-Saone,46.7833,4.85,FR,EU-NEU
FRCMC,Chamblanc,47.0167,5.15,FR,EU-NEU
FRCYI,Chamilly,46.8667,4.6833,FR,EU-NEU
FRN7E,Champ-sur-Layon,47.2667,-0.5667,FR,EU-NEU
FRC26,Chanos-Curson,45.0667,4.9167,FR,EU-NEU
FRAO7,Chardonnay,46.5,4.8667,FR,EU-NEU
FRHRA,Charentenay,47.5833,5.85,FR,EU-NEU
FRCHM,Charleville-Mezieres,49.7667,4.7167,FR,EU-NEU
FRCM4,Charly-sur-Marne,48.9667,3.2833,FR,EU-NEU
FRV88,Charmes,48.3667,6.2833,FR,EU-NEU
FRRTV,Charteves,49.0833,3.4833,FR,EU-NEU
FR69R,Chasselay,45.8667,4.7833,FR,EU-NEU
FRCC4,Chassey-le-Camp,46.8833,4.7,FR,EU-NEU
FRCQN,Chateau-Landon,48.15,2.7,FR,EU-NEU
FRMHJ,Chateauneuf-le-Rouge,43.4833,5.5667,FR,EU-SEU
FRFBG,Chateauneuf-sur-Loire,47.8667,2.2167,FR,EU-NEU
FRQWC,Chateauvert,43.5,6.0333,FR,EU-SEU
FRTCJ,Chatillon-Coligny,47.8167,2.85,FR,EU-NEU
FRCXA,Chatillon-Saint-Jean,45.0833,5.1333,FR,EU-NEU
FRCXS,Chatillon-sur-Loire,47.5833,2.75,FR,EU-NEU
FRIY8,Chauffour,48.3333,0,FR,EU-NEU
FRCMT,Chaumont,48.1167,5.1333,FR,EU-NEU
FRHAO,Chaumousey,48.1667,6.3333,FR,EU-NEU
FRC2H,Chausey,48.8333,-1.6,FR,EU-NEU
FRDC2,Cheminas,45.1167,4.75,FR,EU-NEU
FRCS5,Chenac-Saint-Seurin-d'Uzet,45.5167,-0.8333,FR,EU-SEU
FRHY9,Cheny,47.95,3.5333,FR,EU-NEU
FRCER,Cherbourg-en-Cotentin,49.6333,-1.6167,FR,EU-NEU
FRHEY,Chessy,48.8833,2.7667,FR,EU-NEU
FRHIY,Chierry,49.0333,3.4333,FR,EU-NEU
FRHPY,Chipilly,49.9167,2.65,FR,EU-NEU
FROOZ,Chooz,50.1,4.8,FR,EU-NEU
FRG8R,Chusclan,44.15,4.6833,FR,EU-SEU
FRXLZ,Civrac-de-Blaye,45.1167,-0.45,FR,EU-SEU
FRCNG,Cognac,45.7,-0.3333,FR,EU-SEU
